id,log2FoldChange,padj,KEGG_Module,COG,exp
SMc00396,-0.14742300664795316,0.6032231117568869,NA,Q,0
SMc00397,1.0407823078508287,0.0010004104672847226,NA,M,1
SMc00460,0.2744902084089606,0.3432486673497642,NA,S,0
SMc00399,1.1699874809606654,0.0011930251955738359,NA,P,1
SMc00400,0.04653764732929014,0.8638396200233989,NA,S,0
SMc00401,0.116659043674364,0.6317518041111544,NA,C,0
SMc00402,0.13986264665666864,0.4794045869236254,NA,P,0
SMc00403,-0.02379829901873384,0.9368649645484064,NA,J,0
SMc00404,-1.1608900649078877,1.7692344107444615e-06,NA,M,2
SMc00405,0.018977086406651508,0.9697703295985292,NA,GM,0
SMc00406,0.18882116512862585,0.5484073623681702,NA,C,0
SMc00407,0.5619493249710856,0.030476147590198493,NA,O,0
SMc00408,-0.071886195069467,0.8253556141810554,NA,V,0
SMc00409,0.2356184470382144,NA,NA,NA,0
SMc00410,0.2103386648012881,0.3564630899151905,NA,GM,0
SMc00411,0.19103138148170465,0.5462480854358757,NA,S,0
SMc00412,0.0008357570140496782,0.9977385429373642,M00051,F,0
SMc00413,0.04247062442305928,0.8662718827338274,NA,G,0
SMc00414,-0.4551629942772396,0.00092801757667321,M00091,I,0
SMc00415,-0.04598026684962886,0.8642793452179686,M00260,L,0
SMc00416,0.1004202245234398,0.7130525517575336,NA,H,0
SMc00418,0.04401614163491967,0.9225463510666276,NA,L,0
SMc00419,0.2621540052553315,0.1393532263309041,M00118,H,0
SMc00420,-0.03549247198697107,0.9413302921512896,NA,O,0
SMc00421,0.07572573047062026,0.7060925299391626,M00021,E,0
SMc00422,0.04963867756464704,0.8970496537151594,NA,E,0
SMc00423,-0.05476578226886408,0.8957289614506181,NA,E,0
SMc00424,0.02879681877599457,NA,NA,EG,0
SMc00425,0.07125887022061156,0.8642793452179686,NA,K,0
SMc00461,-0.0958534005667653,0.7567728175475441,M00053,F,0
SMc00427,0.9490123086105059,0.0005940203966284503,NA,J,0
SMc00428,0.056354091586842375,NA,NA,EG,0
SMc00429,0.00099567073871055,0.9981941503330276,NA,K,0
SMc00430,-0.18431995437596074,0.5011575583867093,M00361,M,0
SMc00431,-0.09760320050185084,0.8094862677363971,NA,S,0
SMc00432,0.0902628458705177,0.7953482394604461,NA,G,0
SMc00433,0.02066541682287249,0.9556704198446552,NA,G,0
SMc01166,0.005419855377544784,0.9887012087374863,NA,E,0
SMc01165,0.08868819401306971,0.7411129779545947,NA,G,0
SMc01164,0.1594132509603734,0.6156896606323448,NA,K,0
SMc01163,0.21237006690965607,0.4447826744224141,NA,S,0
SMc01162,-0.22069205340269007,0.4114293999079352,NA,S,0
SMc01161,-0.20722031446088104,0.44179309225599545,M00120,H,0
SMc01160,-2.1273703332469007,4.121549423632914e-18,NA,K,2
SMc01159,-2.39659164203332,5.69557791615104e-26,NA,O,2
SMc01158,0.19483054874970096,0.5642581627171205,NA,S,0
SMc01157,0.08350147793598774,0.8199319309946651,NA,IQ,0
SMc01156,0.2598816032035237,0.2823128077842468,NA,S,0
SMc01155,-6.75318231844709e-05,0.999652214568423,M00116,H,0
SMc01154,0.5640675631964167,0.03240796751907802,NA,L,0
SMc01153,0.038090303745740337,0.8970496537151594,M00032,I,0
SMc01152,0.6168111685639458,0.01582042779116735,M00178,J,0
SMc01167,0.4197887610133412,0.00027490715503644415,NA,L,0
SMc01151,-0.08345128963555919,0.8311189572538696,NA,S,0
SMc01150,-0.2383924771568679,0.4187322992059993,NA,K,0
SMc01149,-0.7509533900383625,0.05727770544527901,NA,S,0
SMc01148,-0.474017473679962,0.07329015211154666,NA,S,0
SMc01147,0.8346460410371273,0.009261491540687328,NA,H,0
SMc01146,0.22176051188927307,0.4961479454198474,NA,F,0
SMc01145,0.2632912606686955,0.4273862744027032,NA,E,0
SMc01144,0.39690290479721857,0.02048336456793735,NA,J,0
SMc01143,0.2181902441422442,0.16822598751240375,NA,K,0
SMc01142,1.2228936882097623,5.855735764089797e-08,NA,O,1
SMc01141,-0.3006615812159775,0.04796419058480704,M00273,G,0
SMc01140,-0.462823692427887,0.00489922689915863,NA,J,0
SMc01139,-0.0631659740949051,0.8600287770266326,NA,K,0
SMc01138,-0.12017474501087705,0.5358592740997229,M00254,S,0
SMc01137,-0.2942074788663928,0.05965763675820687,NA,S,0
SMc01136,-0.5327123069915847,0.0010906579820570037,NA,S,0
SMc01135,0.06609684661448742,0.8108784927862114,NA,OU,0
SMc01134,0.05190178359360217,0.8628671338469786,NA,K,0
SMc01133,0.4932978555645053,0.0287894599739165,NA,S,0
SMc01132,-0.4919056149517669,0.02271095785611528,NA,S,0
SMc01131,0.08836028827361245,0.7272768869533929,NA,J,0
SMc01130,0.2260415038407169,0.2592866833876687,NA,J,0
SMc01129,0.40592563865650266,0.1357195134055818,NA,MU,0
SMc01128,0.26780812612977484,0.2781650053333428,NA,T,0
SMc01127,0.8353485653148861,1.0748328929282657e-05,NA,S,0
SMc01126,0.12341573241546525,0.4045072120311085,M00169,C,0
SMc01125,0.010289691620388636,0.979690858741198,NA,L,0
SMc01124,0.2932845101341838,0.113603354533654,NA,O,0
SMc01123,0.212789951147904,0.4525849035482256,NA,S,0
SMc01122,-0.003456896538274156,NA,NA,E,0
SMc01121,0.9874073676792104,3.113044802178651e-08,M00359,J,0
SMc01120,0.0463698865772613,0.8613506095711271,NA,T,0
SMc01119,0.3177913944674453,0.023006551292608042,NA,O,0
SMc01118,0.13916115852746996,0.6349758879142581,NA,O,0
SMc01117,-0.002148641806191319,0.9973799991621484,NA,K,0
SMc01116,0.2439582515910189,0.4029499939788424,M00089,I,0
SMc01115,0.10162194646464386,0.6246152037356497,NA,J,0
SMc01114,-0.14191167398484306,0.33797990430933744,NA,T,0
SMc01113,0.009981998953612776,0.9817544584351487,M00124,J,0
SMc01112,-0.010065739537198613,0.9804278817753892,NA,S,0
SMc01111,-0.15060331731543036,0.5363834163931814,NA,M,0
SMc01110,-0.31478014521423425,0.033510454577716155,NA,K,0
SMc01109,0.051976258111187036,0.8048450826244895,M00034,H,0
SMc01108,0.5236063634085141,0.03196378380585303,M00060,J,0
SMc01107,0.01311598705316669,0.9757975188433652,NA,S,0
SMc01106,1.534759171537917,1.678006111913972e-10,NA,O,1
SMc01105,-0.12014292558645792,0.5333895157243733,NA,F,0
SMc01104,2.142160570736414,3.4048542073456683e-07,NA,T,1
SMc01103,-0.13834943479834036,0.6143065638766074,NA,H,0
SMc01102,-0.12636363296951267,0.6144119880247171,NA,S,0
SMc01101,0.2602696280259087,0.20001074846885056,NA,J,0
SMc01100,0.18897517885246568,0.3575316088367964,NA,J,0
SMc01099,-0.08222073323871873,0.8129681584616386,NA,J,0
SMc01394,-0.021721825860059468,NA,NA,L,0
SMc01097,0.1250406802880837,0.729769808318903,NA,NA,0
SMc01096,0.11867060566928507,0.6670620098595521,M00016,E,0
SMc01095,1.2203096802090436,1.6448153526350223e-08,M00641,V,1
SMc01094,0.4486696883944,0.07333431334241326,M00698,M,0
SMc01093,0.3799931249406474,0.08152396451345821,NA,I,0
SMc01092,1.151114990708925,0.002435367833043841,M00698,K,1
SMc01090,0.5462941336754727,0.044420568790402716,NA,L,0
SMc01089,-0.36204458821482943,0.1195082188420785,NA,S,0
SMc01732,-0.4578870831562441,0.001813070964056088,M00016,E,0
SMc01731,0.38938536509302585,0.1199437364752166,NA,S,0
SMc01730,0.33402491262948864,0.04470720575316901,NA,S,0
SMc01729,-0.4287055827269737,0.060296957091508965,NA,EG,0
SMc01728,0.07577146197268962,0.8104856574958675,NA,FL,0
SMc01727,-0.21830690200661104,0.35061791918405194,NA,G,0
SMc01726,0.22015136853008088,0.215456204144472,M00028,E,0
SMc01725,-0.3759869438807171,0.11416934190803968,NA,S,0
SMc01724,-0.03424642663087518,0.9467653401936876,NA,O,0
SMc01723,-0.2331859531818128,0.3607827640949944,NA,S,0
SMc01722,0.0005447158234629511,0.998663612120608,NA,D,0
SMc01721,1.0206777386942838,7.788494253518458e-14,M00335,U,1
SMc01720,1.2885178800050283,1.905853096157599e-05,NA,J,1
SMc01719,0.2377517436810837,0.06069480805805389,NA,NT,0
