id,log2FoldChange,padj,KEGG_Module,COG,exp
SinmeB_0095,-0.9472789190726234,1.6085477475684805e-07,NA,S,0
SinmeB_0096,-0.6571648824795014,0.10326825761984022,NA,O,0
SinmeB_0098,0.10113758654684908,0.7364362462653794,NA,S,0
SinmeB_0099,-1.0334567526121563,1.0815407620153027e-11,NA,C,2
SinmeB_0100,0.3324238383022439,0.3800192105850076,M00053,S,0
SinmeB_0101,-0.32370381244969426,0.1370141917699838,M00013,CE,0
SinmeB_0102,0.4662466360674301,0.07448468244285744,NA,S,0
SinmeB_0103,-1.1217253530469322,3.2417863714146216e-06,M00048,S,2
SinmeB_0104,-1.8434933397412463,2.868853790043785e-08,NA,S,2
SinmeB_0105,-0.4857443860987538,0.0006327577787249166,NA,S,0
SinmeB_0107,-0.12074768081961924,0.4692003389441325,NA,K,0
SinmeB_0108,-1.7126340679157877,6.246292941342955e-21,NA,S,2
SinmeB_0109,0.7888569228106257,0.029316073336469493,NA,G,0
SinmeB_0110,0.8718531138828931,0.003160316290822826,M00001,GK,0
SinmeB_0111,0.6589170837819224,2.1462441968574177e-06,M00212,G,0
SinmeB_0112,-1.4237656382050223,8.711264865416284e-16,M00218,G,2
SinmeB_0113,0.18270823968789754,0.3547964107316125,M00218,G,0
SinmeB_0114,-0.2763680847539477,0.212501643842448,NA,H,0
SinmeB_0115,-0.8587266246217379,4.169210824875593e-05,M00051,F,0
SinmeB_0116,-0.9224091464309956,3.022665939022245e-05,M00051,F,0
SinmeB_0117,-0.39358377141303535,0.0547381087263097,NA,G,0
SinmeB_0118,-0.8453405941543054,5.073522497211819e-07,M00001,G,0
SinmeB_0119,-0.22209134162514765,0.1600219870887038,M00086,IQ,0
SinmeB_0120,0.3904657511656346,0.2520832310814313,NA,EGP,0
SinmeB_0121,0.03812325119427861,0.8313863927071512,NA,S,0
SinmeB_0122,-0.18305669465386928,0.6217920212708403,NA,I,0
SinmeB_0123,0.5482318469572842,0.19745664164662405,M00089,I,0
