id,log2FoldChange,padj,KEGG_Module,COG,exp
SMc01164,0.15965836306330491,0.6420753741863034,NA,K,0
SMc01163,0.06182069820636734,0.8691877386259217,NA,S,0
SMc01162,-0.2139810324051781,0.4584812721922406,NA,S,0
SMc01161,-0.4122632411039273,0.11036458856197304,M00120,H,0
SMc01160,-2.1017226347209776,8.427516425185899e-17,NA,K,2
SMc01159,-2.3429123094017688,8.435053625870317e-24,NA,O,2
SMc01158,0.2817584596737121,0.40726009743885255,NA,S,0
SMc01157,-0.020590999886121272,0.963530495391097,NA,IQ,0
SMc01156,0.2123738127403186,0.4252065855729951,NA,S,0
SMc01155,-0.07427747021112728,0.8281089517441841,M00116,H,0
SMc01154,0.5310474073996468,0.047241915043671034,NA,L,0
SMc01153,0.09610843462873653,0.7071675762747425,M00032,I,0
SMc01152,0.5086894491049179,0.04814804628645812,M00178,J,0
SMc01167,0.3980206876435879,0.0006344266296761157,NA,L,0
SMc01151,-0.2359088335040439,0.4810852100833268,NA,S,0
SMc01150,-0.38592650656965305,0.19057403589969715,NA,K,0
SMc01149,-0.6182664124192879,0.09559469176969504,NA,S,0
SMc01148,-0.3745994635444467,0.17489561559607536,NA,S,0
SMc01147,0.6600958399890243,0.03147080837906283,NA,H,0
SMc01146,0.19898473109202808,0.5741483039163203,NA,F,0
SMc01145,0.22121267259904967,0.5373735840067458,NA,E,0
SMc01144,0.3458908927355197,0.052224494946115765,NA,J,0
SMc01143,0.28382762657722954,0.0684364328153062,NA,K,0
SMc01142,1.1320806539074186,2.6871779547603324e-07,NA,O,1
SMc01141,-0.2353997392620684,0.152191561726484,M00273,G,0
SMc01140,-0.2539201425320415,0.1633447449168627,NA,J,0
SMc01139,-0.0014292376287243509,0.9975458842495232,NA,K,0
SMc01138,-0.2653510856673095,0.11642341640565305,M00254,S,0
SMc01137,-0.18938332954720985,0.28787046426387464,NA,S,0
SMc01136,-0.569425221067367,0.000518365710205479,NA,S,0
SMc01135,0.10645973046393033,0.6867177575863291,NA,OU,0
SMc01134,0.20385498741330813,0.3639918976935421,NA,K,0
SMc01133,0.4155327448670112,0.07426962354962216,NA,S,0
SMc01132,-0.7275034217034325,0.0010423024652137347,NA,S,0
SMc01131,-0.01866417726291784,0.9571664038968398,NA,J,0
SMc01130,0.12592068021972255,0.6107553343275541,NA,J,0
SMc01129,0.3958679392398448,0.16040718501051182,NA,MU,0
SMc01128,0.16802190824326316,0.5591544539100715,NA,T,0
SMc01127,0.7720158380736344,4.940735012621057e-05,NA,S,0
SMc01126,0.01643310651736506,0.9430523658275118,M00169,C,0
SMc01125,-0.16934728613733274,0.485362990564035,NA,L,0
SMc01124,0.1780439357605678,0.4142002444793364,NA,O,0
SMc01123,0.09935969910132787,0.7800971200049691,NA,S,0
SMc01122,0.01689736776477484,NA,NA,E,0
SMc01121,0.8977120582250946,4.474393687693022e-07,M00359,J,0
SMc01120,0.14673840528094967,0.4775136676926922,NA,T,0
SMc01119,0.4237496391141799,0.0018659405653313602,NA,O,0
SMc01118,0.068071915846269,0.8511073050220515,NA,O,0
SMc01117,-0.018844278119921586,0.9695298914669076,NA,K,0
SMc01116,0.1558190969968345,0.6464948702291093,M00089,I,0
SMc01115,0.09053071246971764,0.6968478202002722,NA,J,0
SMc01114,-0.1213070841410102,0.4555510759812358,NA,T,0
SMc01113,0.06446877113710578,0.8502419906218832,M00124,J,0
SMc01112,-0.003492564724733163,0.9926688654181122,NA,S,0
SMc01111,-0.3132220303014607,0.15513010317325293,NA,M,0
SMc01110,-0.19459249693043376,0.24698692988557155,NA,K,0
SMc01109,0.06364884043266905,0.7592414282379558,M00034,H,0
SMc01108,0.6591635589049003,0.008151689119233549,M00060,J,0
SMc01107,0.09505885388007468,0.7358834953438563,NA,S,0
SMc01106,1.6274288876825436,9.321516598006473e-12,NA,O,1
SMc01105,-0.2615254980734,0.11993489954257915,NA,F,0
SMc01104,2.0550619198570934,1.4747676641953473e-06,NA,T,1
SMc01103,-0.3804270275079797,0.11483243265891838,NA,H,0
SMc01102,-0.03801593958268053,0.9057450166542754,NA,S,0
SMc01101,0.2713636212011427,0.19567309890093576,NA,J,0
SMc01100,0.1485585407874074,0.5240386301152961,NA,J,0
SMc01099,-0.22067036224511533,0.4640285758795608,NA,J,0
SMc01394,0.042245419549748135,NA,NA,L,0
SMc01097,0.07079946855910135,0.8661403650467576,NA,NA,0
SMc01096,0.0012283389887248154,0.9975458842495232,M00016,E,0
SMc01095,1.1959530924972663,1.9063864553029e-08,M00641,V,1
SMc01094,0.3833852234795983,0.14178206411062313,M00698,M,0
SMc01093,0.16124939992359874,0.5514874651319025,NA,I,0
SMc01092,1.2545751458760463,0.0008978273664080119,M00698,K,1
SMc01090,0.6450677558391799,0.02108925614779304,NA,L,0
SMc01089,-0.5123701614559567,0.031998908973108954,NA,S,0
SMc01732,-0.5468382390453913,0.00019140174682405096,M00016,E,0
SMc01731,0.3641563392406548,0.1631634071558525,NA,S,0
SMc01730,0.3484675621792279,0.040976830244971285,NA,S,0
SMc01729,-0.4756933165282571,0.0438853718295903,NA,EG,0
SMc01728,-0.029020514977504817,0.9383770005568468,NA,FL,0
SMc01727,-0.3659333326120711,0.1046814317144172,NA,G,0
SMc01726,0.2377051442253076,0.19336997984526708,M00028,E,0
SMc01725,-0.4331216125091282,0.07693891542297487,NA,S,0
SMc01724,-0.31659106309240986,0.3864760981657919,NA,O,0
SMc01723,-0.21826139785706364,0.43000813190413306,NA,S,0
SMc01722,0.11286486827588806,0.7311191539118069,NA,D,0
SMc01721,0.9839882003973534,4.768381072789575e-13,M00335,U,0
